file_path,target,train_val,video_feature
DC11236Z_2849000_2850000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2669000_2671000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_3224000_3226000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_3317500_3319500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_137000_139000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1259000_1261000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1245500_1247500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1834500_1836500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1914500_1916500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_468000_470000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_3218500_3220500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2513000_2515000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_289500_291500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_879000_881000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_3233500_3235500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_973500_975500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_640000_642000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_3083000_3085000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_3205000_3207000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1639500_1641500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2080000_2082000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2486500_2487000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1865000_1867000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2284000_2286000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_776500_778500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_157000_159000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2714000_2716000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2701500_2703500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2542500_2544500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2427000_2429000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2133500_2135500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1120500_1122500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1275000_1277000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1724000_1726000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2746500_2748500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_3117000_3119000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_723500_725500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2392500_2394500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2338000_2340000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_764000_766000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1674000_1676000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1573500_1575500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2754500_2756500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2684500_2686500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_466000_468000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_3161500_3163500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2957500_2959500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_3300500_3302500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_491500_493500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1281500_1283500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2798500_2800500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2485500_2487000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_918000_920000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_3229000_3231000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1462500_1464500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2362500_2364500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1637000_1639000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2492500_2494500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_320000_322000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1555500_1557500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2620000_2622000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_3018000_3020000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2728500_2730500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1282000_1284000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_3001500_3003500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1160000_1162000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1497000_1499000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_281000_283000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1526500_1528500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_845000_847000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1986000_1988000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1232500_1234500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2064000_2066000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1269000_1271000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1989000_1991000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_625500_627500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1066000_1068000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_826000_828000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1928500_1930500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_362500_364500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2334000_2336000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1090000_1092000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2797000_2799000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_405500_407500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_54000_56000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_954000_956000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1778000_1780000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1243500_1245500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2721500_2723500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2371000_2373000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2702000_2704000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_3157500_3159500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1624500_1626500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_3137500_3139500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1935500_1937500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1510000_1512000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1774000_1776000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_505000_507000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2359000_2361000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2665500_2667500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1470500_1472500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_977500_979500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2240500_2242500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_981000_983000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_973000_975000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1195000_1197000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_366000_368000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2860000_2862000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_0_2000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_222500_224500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_499000_501000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2575000_2577000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_872500_874500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1735500_1737500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_776000_778000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_389000_391000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1958500_1960500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2357000_2359000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_965000_967000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_3262000_3264000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_812500_814500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1689500_1691500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1840500_1842500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2207000_2209000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2787500_2789500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2467500_2469500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2928000_2930000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2584000_2586000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_573500_575500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_373500_375500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_3255000_3257000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_3263000_3265000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_59000_61000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_3044000_3046000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_3061000_3063000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2816500_2818500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2036500_2038500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2725500_2727500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2231000_2233000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_3219500_3221500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1255000_1257000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_751000_753000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1576000_1578000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2564500_2566500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_989000_991000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2096500_2098500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1185500_1187500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2515000_2517000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1813500_1815500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1289000_1291000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2875000_2877000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2150000_2152000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_805000_807000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_796500_798500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_744500_746500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_359000_361000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_233500_235500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1154500_1156500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2446500_2448500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1182000_1184000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_117500_119500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_774000_776000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_3124000_3126000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1692000_1694000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1067500_1069500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_191500_193500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_305500_307500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1432500_1434500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2881000_2883000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2578500_2580500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2003000_2005000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2484500_2486500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_398000_400000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1889000_1891000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_45500_47500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_593500_595500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_100000_102000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_212000_214000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2983000_2985000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2442000_2444000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_219500_221500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1974500_1976500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2090500_2092500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2487500_2489500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_166500_168500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_3306000_3308000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2693500_2695500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1577000_1579000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1095000_1097000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_3139500_3141500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1048500_1050500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_3247000_3249000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_3247500_3249500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1556500_1558500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_329500_331500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_820500_822500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_908000_910000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_3179500_3181500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1077500_1079500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_3223500_3225500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2088000_2090000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2370000_2372000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2438000_2440000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1461500_1463500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_535500_537500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1841000_1843000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_816000_818000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_331000_333000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1799000_1801000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1657500_1659500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_998000_1000000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_680000_682000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2551000_2553000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2740500_2742500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_313000_315000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_3138500_3140500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1335000_1337000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_642000_644000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2242000_2244000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1685500_1687500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_339500_341500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_3278500_3280500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2115000_2117000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1990000_1992000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_3025500_3027500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1910500_1912500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2750000_2752000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2921000_2923000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_3251500_3253500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1093500_1095500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1913500_1915500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2329500_2331500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2189500_2191500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_1413500_1415500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_974500_976500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2671000_2673000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2564000_2566000_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2494500_2496500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
DC11236Z_2672500_2674500_500__0.npy,0,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
